id,name,country,lt,ln,pop
528,Grafton,AUS,-29.71199909,152.9376827,7871.5
529,Moree,AUS,-29.469895,149.8300687,8062
530,Goondiwindi,AUS,-28.55480874,150.325284,4251
531,Lismore,AUS,-28.81665322,153.2931132,28065.5
532,Wollongong,AUS,-34.41538125,150.890004,201319.5
533,Ceduna,AUS,-32.09913464,133.6622674,1252.5
534,Mount Gambier,AUS,-37.83134845,140.7650406,21818.5
535,Port Augusta,AUS,-32.49002073,137.7700297,11186.5
536,Warrnambool,AUS,-38.37999713,142.4700012,29882
537,Mildura,AUS,-34.18500771,142.1513643,33324.5
538,Geelong,AUS,-38.16749505,144.3956335,149336
539,Camooweal,AUS,-19.91673134,138.1166752,187
540,Quilpie,AUS,-26.61663247,144.2500476,560
541,Charleville,AUS,-26.40000486,146.2500288,1900
542,Hughenden,AUS,-20.85000771,144.2000248,421
543,Caloundra,AUS,-26.80003213,153.1333296,33737
544,Roma,AUS,-26.55937498,148.7907006,4560.5
545,Toowoomba,AUS,-27.56453327,151.9555204,86711
546,Georgetown,AUS,-18.30003416,143.5332955,818
547,Thargomindah,AUS,-27.99995888,143.816689,203
548,Weipa,AUS,-12.66663125,141.8666272,2830
549,Karumba,AUS,-17.48333982,140.8334086,173
550,Cloncurry,AUS,-20.69999103,140.4999922,1202
551,Maryborough,AUS,-25.54910073,152.7209,18920.5
552,Bundaberg,AUS,-24.87906411,152.3508968,46062
553,Gladstone,AUS,-23.8533386,151.2467264,29055
554,Bowen,AUS,-20.00132566,148.208669,10983
555,Innisfail,AUS,-17.53134723,146.0386722,9707
556,Mackay,AUS,-21.14389158,149.1500069,66053.5
557,Burnie,AUS,-41.06660317,145.9166642,18490.5
558,Launceston,AUS,-41.44983559,147.1301818,65106.5
559,Katherine,AUS,-14.46662474,132.266593,8171.5
560,Busselton,AUS,-33.65640949,115.3486592,9595
561,Mandurah,AUS,-32.52348259,115.7470567,52866
562,Broome,AUS,-17.96177069,122.2307681,11890.5
563,Kalgoorlie,AUS,-30.73539915,121.4600175,32058
564,Albany,AUS,-35.0169466,117.8916048,25179
565,Port Hedland,AUS,-20.31040241,118.6060315,8997
566,Karratha,AUS,-20.73037677,116.8700134,16636
567,Geraldton,AUS,-28.76663043,114.5999711,27065
568,Griffith,AUS,-34.29001422,146.0400158,11664.5
569,Orange,AUS,-33.27999835,149.0999841,36708
570,Dubbo,AUS,-32.25995726,148.5973274,30467.5
571,Armidale,AUS,-30.51231199,151.667476,21793.5
572,Broken Hill,AUS,-31.94995034,141.4331136,17232.5
573,Port Lincoln,AUS,-34.73324298,135.86658,12438.5
574,Whyalla,AUS,-33.02502684,137.5614119,21102
575,Portland,AUS,-38.33999957,141.5900032,10324.5
576,Bendigo,AUS,-36.75999266,144.2800199,68790
577,Wangaratta,AUS,-36.36001707,146.3,11369.5
578,Windorah,AUS,-25.43324217,142.6501969,158
579,Mount Isa,AUS,-20.72386554,139.490028,27596
580,Rockhampton,AUS,-23.36391111,150.5200008,59024.5
581,Cairns,AUS,-16.88783986,145.7633309,132107
582,Gold Coast,AUS,-28.08150429,153.4482458,429954.5
583,Devonport,AUS,-41.19266757,146.3311017,17932.5
584,Darwin,AUS,-12.42535398,130.8500386,82973
585,Alice Springs,AUS,-23.70099648,133.8800345,26949
586,Canberra,AUS,-35.28302855,149.1290262,280866
587,Newcastle,AUS,-32.84534788,151.8150122,816285.5
588,Adelaide,AUS,-34.93498777,138.6000048,990677
589,Townsville,AUS,-19.24995034,146.7699971,129212
590,Brisbane,AUS,-27.45503091,153.0350927,1393176.5
591,Hobart,AUS,-42.85000853,147.2950297,64285
592,Perth,AUS,-31.95501463,115.8399987,1206108
593,Melbourne,AUS,-37.82003131,144.9750162,2131812.5
594,Sydney,AUS,-33.92001097,151.1851798,4135711
595,Bregenz,AUT,47.51669707,9.766701588,26928
596,Eisenstadt,AUT,47.83329908,16.53329747,13165
597,Wiener Neustadt,AUT,47.81598187,16.24995357,60621.5
598,Graz,AUT,47.0777582,15.41000484,242780
599,Klagenfurt,AUT,46.62034426,14.3100203,88588
600,Linz,AUT,48.31923281,14.28878129,265161.5
601,Passau,AUT,48.56704714,13.46660925,50000
602,Salzburg,AUT,47.81047833,13.0400203,178274
603,Innsbruck,AUT,47.28040733,11.4099906,133840.5
604,Vienna,AUT,48.20001528,16.36663896,2065500
605,Gadabay,AZE,40.5655556,45.8161111,8657
606,Goranboy,AZE,40.6102778,46.7897222,7333
607,Tovuz,AZE,40.9922222,45.6288889,12626
608,Agdam,AZE,40.9052778,45.5563889,0
609,Qabala,AZE,40.9813889,47.8458333,11867
610,Oguz,AZE,41.0708333,47.4583333,6876
611,Ganca,AZE,40.68499595,46.35002844,301699.5
612,Yevlax,AZE,40.61719647,47.15003129,50014
613,Sumqayt,AZE,40.58001528,49.62998328,272154.5
614,Ali Bayramli,AZE,39.93230288,48.92025915,70452
615,Goycay,AZE,40.65342165,47.74058956,35031.5
616,Lankaran,AZE,38.7540027,48.85106441,60180
617,Saki,AZE,41.19232932,47.17054683,63579.5
618,Stepanakert,AZE,39.81564333,46.75196773,57473
619,Kapan,AZE,39.20152061,46.41498572,37724
620,Naxcivan,AZE,39.2092204,45.41220455,79771
621,Baku,AZE,40.39527203,49.86221716,2007150
622,Manama,BHR,26.23613629,50.58305172,360697
623,Tangail,BGD,24.24997845,89.92003048,180144
624,Sylhet,BGD,24.90355613,91.87360632,237000
625,Mymensingh,BGD,24.75041302,90.3800024,330126
626,Jamalpur,BGD,24.90042971,89.95000281,167900
627,Narayanganj,BGD,23.62040448,90.49999508,223622
628,Jessore,BGD,23.17043194,89.19997107,243987
629,Barisal,BGD,22.70040895,90.37498979,202242
630,Comilla,BGD,23.47041363,91.16998002,389411
631,Pabna,BGD,24.00038129,89.24999385,137888
632,Nawabganj,BGD,24.58039756,88.34999711,142361
633,Saidpur,BGD,25.80042645,88.99998328,232209
634,Rangpur,BGD,25.75001609,89.28001786,285564
635,Khulna,BGD,22.839987,89.56000077,1447669.5
636,Rajshahi,BGD,24.37498374,88.6050203,755066.5
637,Dhaka,BGD,23.72305971,90.40857947,9899167
638,Chittagong,BGD,22.32999229,91.79996741,4224611
639,Bridgetown,BRB,13.10200258,-59.61652674,143865
640,Baranavichy,BLR,53.13684572,26.01344031,156514.5
641,Polatsk,BLR,55.48938946,28.78598425,79216
642,Maladzyechna,BLR,54.31878908,26.86532629,96055
643,Pinsk,BLR,52.12786338,26.09405554,120838.5
644,Mazyr,BLR,52.04595624,29.27215613,100936
645,Mahilyow,BLR,53.89850466,30.32465002,343527
646,Babruysk,BLR,53.12656211,29.19278113,212821.5
647,Orsha,BLR,54.51531455,30.42154333,130276.5
648,Lida,BLR,53.88847943,25.28464758,99126
649,Hrodna,BLR,53.67787213,23.83409013,285867
650,Barysaw,BLR,54.22600405,28.49215206,127694.5
651,Homyel,BLR,52.43001548,31.00000932,472337.5
652,Vitsyebsk,BLR,55.18871014,30.18533036,333318.5
653,Brest,BLR,52.09998395,23.69998979,266775
654,Minsk,BLR,53.89997744,27.56662716,1691069
655,Mons,BEL,50.44599911,3.939003561,91277
656,Hasselt,BEL,50.96400317,5.483997561,69222
657,Arlon,BEL,49.68330313,5.816700472,26179
658,Gent,BEL,51.02999758,3.700021931,337914.5
659,Liege,BEL,50.62999615,5.580010537,472803
660,Brugge,BEL,51.22037355,3.230024779,131589
661,Namur,BEL,50.47039349,4.870028034,97155.5
662,Charleroi,BEL,50.42039654,4.450001992,272749.5
663,Antwerpen,BEL,51.22037355,4.415017048,689902.5
664,Brussels,BEL,50.83331708,4.333316608,1381011
665,El Cayo,BLZ,17.15599807,-89.06100252,13451
666,Corozal,BLZ,18.39799811,-88.3880005,8724
667,Dangriga,BLZ,16.97003522,-88.22000045,8506
668,Belize City,BLZ,17.49871096,-88.18837447,62244.5
669,Orange Walk,BLZ,18.09043194,-88.5599797,18066.5
670,Punta Gorda,BLZ,16.1003467,-88.81001612,6387
671,Belmopan,BLZ,17.25203351,-88.767073,14300.5
672,Lokossa,BEN,6.615000092,1.715004457,86971
673,Kandi,BEN,11.13036582,2.940016641,73483
674,Ouidah,BEN,6.360372741,2.089991006,83503
675,Abomey,BEN,7.190399596,1.98999711,82154
676,Natitingou,BEN,10.32041526,1.389982054,65356.5
677,Djougou,BEN,9.700427265,1.680041869,152708.5
678,Parakou,BEN,9.340009988,2.620036172,176303
679,Porto-Novo,BEN,6.483310973,2.616625528,267084
680,Cotonou,BEN,6.400008564,2.519990599,726292
681,Hamilton,BMU,32.29419029,-64.78393742,32910
682,Paro,BTN,27.3833011,89.51670065,15000
683,Punakha,BTN,27.63330305,89.83330266,5000
684,Wangdue Prodrang,BTN,27.43329603,89.91669667,5000
685,Thimphu,BTN,27.47298586,89.63901404,88930.5
686,Punata,BOL,-17.55000242,-65.83997115,20758.5
687,Cliza,BOL,-17.58999998,-65.9299915,12235
688,Quillacollo,BOL,-17.39998574,-66.27999597,227052
689,Puerto Villarroel,BOL,-16.87004393,-64.78001001,1778
690,Tarabuco,BOL,-19.18003213,-64.91994979,2364
691,Guayaramerin,BOL,-10.82999917,-65.4099974,36008
692,Santa Ana,BOL,-13.7600012,-65.57996118,234478
693,Baures,BOL,-13.58001219,-63.58005742,2422
694,Sica Sica,BOL,-17.33001585,-67.72998499,1006
695,Rurrenabaque,BOL,-14.46001015,-67.55999536,11749
696,Sorata,BOL,-15.79000649,-68.66005742,2190
697,Achacachi,BOL,-16.08332192,-68.66656865,8447
698,Viacha,BOL,-16.65000568,-68.2999502,34776
699,Quime,BOL,-16.98001137,-67.22001612,3224.5
700,Llallagua,BOL,-18.42002684,-66.63999984,28069
701,Uncia,BOL,-18.46999795,-66.57002995,4723
702,Uyuni,BOL,-20.46000568,-66.82998824,11616
703,Villa Martin,BOL,-20.76655027,-67.7833409,10
704,Betanzos,BOL,-19.55995726,-65.45002079,4629.5
705,Portachuelo,BOL,-17.36003986,-63.40001673,9982
706,Samaipata,BOL,-18.18004148,-63.77001998,2926
707,Cuevo,BOL,-20.45003213,-63.52998295,953
708,San Carlos,BOL,-17.39998574,-63.72999658,5266.5
709,San Lorenzo,BOL,-21.47994342,-64.77001062,3000
710,Entre Rios,BOL,-21.53001788,-64.18999435,2685
711,Aiquile,BOL,-18.18954995,-65.18001144,5844
712,Padilla,BOL,-19.29961139,-64.30996118,2276.5
713,Camargo,BOL,-20.63958128,-65.20998377,4715
714,Reyes,BOL,-14.30958006,-67.37000696,7376
715,San Borja,BOL,-14.81962645,-66.84996118,19640
716,Magdalena,BOL,-13.2600834,-64.05276758,3445
717,San Ramon,BOL,-13.28959064,-64.70998845,5439.5
718,Puerto Heath,BOL,-12.49961302,-68.66656865,10
719,Charana,BOL,-17.5996118,-69.46659733,197
720,Puerto Acosta,BOL,-15.49958494,-69.16666732,1123
721,Apolo,BOL,-14.71958087,-68.41999455,4189
722,Coroico,BOL,-16.18962034,-67.72001144,2361
723,Coro Coro,BOL,-17.1696122,-68.44996688,1884
724,Sabaya,BOL,-19.01626951,-68.38327844,573
725,Challapata,BOL,-18.89958413,-66.77999129,8565
726,Llica,BOL,-19.84960366,-68.25003076,553
727,Potosi,BOL,-19.56956907,-65.75002832,160576
728,Villazon,BOL,-22.07959674,-65.5999858,33734
729,Tupiza,BOL,-21.43958413,-65.72000431,25499.5
730,Montero,BOL,-17.34960122,-63.26002527,83821
731,Piso Firme,BOL,-13.68295164,-61.86662195,72
732,Robore,BOL,-18.3295414,-59.75998051,9959
733,Puerto Quijarro,BOL,-17.77960081,-57.77002446,10392
734,San Ignacio,BOL,-16.36960936,-60.96001062,24480
735,Ascension,BOL,-15.69957273,-63.07998458,12085
736,San Javier,BOL,-16.28961424,-62.50001998,4210
737,San Rafael,BOL,-16.77950682,-60.6799502,1201
738,Vallegrande,BOL,-18.48958331,-64.10999923,6857.5
739,Puerto Suarez,BOL,-18.94955524,-57.8499679,17273
740,Charagua,BOL,-19.79958087,-63.2199502,3025
741,Villamontes,BOL,-21.24956989,-63.50001062,18761
742,Bermejo,BOL,-22.72958291,-64.34998458,36544
743,Cochabamba,BOL,-17.41001097,-66.16997685,804138
744,Oruro,BOL,-17.97995034,-67.12999577,227592.5
745,Camiri,BOL,-20.05000486,-63.51998356,19212.5
746,Cobija,BOL,-11.03334593,-68.73330876,35511
747,San Matias,BOL,-16.35999754,-58.42001062,6352
748,San Jose,BOL,-17.85003579,-60.77999577,9211
749,Trinidad,BOL,-14.83337238,-64.89997685,69333.5
750,Tarija,BOL,-21.51668537,-64.749986,155513
751,Sucre,BOL,-19.04097085,-65.25951563,223287
752,Riberalta,BOL,-10.98301308,-66.10000696,74014
753,La Paz,BOL,-16.49797361,-68.14998519,1201399.5
754,Santa Cruz,BOL,-17.75391762,-63.22599634,1859530.5
755,Zenica,BIH,44.21997398,17.91998083,151388
756,Mostar,BIH,43.35049217,17.82003861,133792.5
757,Tuzla,BIH,44.5504706,18.6800378,143410
758,Prijedor,BIH,44.98039268,16.70000362,70602.5
759,Banja Luka,BIH,44.78040489,17.17997432,221422
760,Sarajevo,BIH,43.8500224,18.38300167,662816.5
761,Mochudi,BWA,-24.377004,26.15200256,39700
762,Ghanzi,BWA,-21.69961994,21.63996049,6306
763,Lokhwabe,BWA,-24.16959837,21.83002641,1473
764,Lehututu,BWA,-23.96961058,21.87002397,1942
765,Tshabong,BWA,-26.00948606,22.40001745,9679
766,Tsau,BWA,-20.15961058,22.45996212,1409
767,Nokaneng,BWA,-19.66961465,22.26999955,1763
768,Mohembo,BWA,-18.29956907,21.8000024,757
769,Maun,BWA,-19.98959511,23.42000688,47059
770,Kasane,BWA,-17.80957314,25.15003048,7774.5
771,Nata,BWA,-20.20947833,26.19001868,2492.5
772,Mopipi,BWA,-21.17954832,24.88002112,3301
773,Palapye,BWA,-22.55961912,27.13001298,27179
774,Lobatse,BWA,-25.2196118,25.68002397,50343.5
775,Kanye,BWA,-24.96960122,25.33999304,45773.5
776,Molepolole,BWA,-24.3999719,25.5100085,57713
777,Francistown,BWA,-21.17003986,27.50001623,89179.5
778,Mahalapye,BWA,-23.09999957,26.82000606,47607.5
779,Serowe,BWA,-22.39001707,26.71003861,47996
780,Gaborone,BWA,-24.64631346,25.91194779,183827
781,Grajau,BRA,-5.809995505,-46.14998438,30217
782,Presidente Dutra,BRA,-5.250029685,-44.51998051,30330
783,Itapecuru Mirim,BRA,-3.400013409,-44.36001611,22347
784,Sao Jose de Ribamar,BRA,-2.549987774,-44.06998214,41521
785,Santa Ines,BRA,-3.659997539,-45.39003076,58511.5
786,Rosario,BRA,-2.940041485,-44.26002222,6798
787,Timon,BRA,-5.114999167,-42.84496647,203157
788,Capanema,BRA,-1.190019105,-47.17999903,45831
789,Portel,BRA,-1.949972718,-50.81998356,10855
790,Itupiranga,BRA,-5.120011781,-49.30002466,21301
791,Pimenta Bueno,BRA,-11.64002724,-61.20999536,25762
792,Ponta Pora,BRA,-22.53000853,-55.7299681,75047
793,Maracaju,BRA,-21.610013,-55.18002751,18156
794,Jardim,BRA,-21.47994342,-56.15001998,21252.5
795,Tres Lagoas,BRA,-20.79001137,-51.72000615,64217.5
796,Guanhaes,BRA,-18.78000486,-42.95002466,16761.5
797,Leopoldina,BRA,-21.53001788,-42.64004358,37412
798,Nova Lima,BRA,-19.98003497,-43.8500214,60413.5
799,Pouso Alegre,BRA,-22.22000161,-45.94002303,102517.5
800,Itauna,BRA,-20.06003009,-44.57002914,70233
801,Caratinga,BRA,-19.79002073,-42.13999658,47517.5
802,Diamantina,BRA,-18.23998615,-43.60998438,25184.5
803,Nanuque,BRA,-17.83995888,-40.35002832,27210.5
804,Barbacena,BRA,-21.22001097,-43.77000045,101628.5
805,Pocos de Caldas,BRA,-21.78002846,-46.56998458,125498.5
806,Guaxupe,BRA,-21.29003253,-46.7099502,43379.5
807,Sao Joao del Rei,BRA,-21.1300423,-44.24999699,68731.5
808,Muriae,BRA,-21.1300423,-42.38998132,76728.5
809,Passos,BRA,-20.71001626,-46.60998214,85136.5
810,Conselheiro Lafaiete,BRA,-20.6700187,-43.78999923,102926
811,Formiga,BRA,-20.46000568,-45.43002832,46076.5
812,Frutal,BRA,-20.03000608,-48.94002079,26797
813,Iturama,BRA,-19.72997272,-50.2000214,21048.5
814,Ituiutaba,BRA,-18.97001911,-49.45998906,63978
815,Araguari,BRA,-18.64001341,-48.19998845,79910.5
816,Almenara,BRA,-16.17003497,-40.70000696,22173.5
817,Varzea Grande,BRA,-15.65001504,-56.14002059,242088
818,Caceres,BRA,-16.0500423,-57.51001449,85274
819,Santana do Livramento,BRA,-30.88004148,-55.53000615,87312
820,Canoas,BRA,-29.91999673,-51.17998743,466661
821,Quarai,BRA,-30.38002033,-56.45994938,18462
822,Santa Vitoria do Palmar,BRA,-33.52003538,-53.36998295,21826
823,Sao Lourenco do Sul,BRA,-31.36998574,-51.98001611,21673
824,Canela,BRA,-29.36003091,-50.81001001,47167
825,Sao Gabriel,BRA,-30.32002399,-54.32002832,41849.5
826,Rosario do Sul,BRA,-30.25000242,-54.92001754,28596.5
827,Cachoeira do Sul,BRA,-30.02996417,-52.90998519,61871
828,Osorio,BRA,-29.87999917,-50.26999129,30882
829,Santa Cruz do Sul,BRA,-29.71003538,-52.44003972,109869
830,Sao Luiz Gonzaga,BRA,-28.41001137,-54.95998926,27798.5
831,Santo Angelo,BRA,-28.30004393,-54.28003076,65013
832,Carazinho,BRA,-28.2900187,-52.80004358,49145
833,Erechim,BRA,-27.63000731,-52.26999841,85365.5
834,Guaira,BRA,-24.08996499,-54.2699797,28897.5
835,Palmas,BRA,-26.47999998,-51.99998906,29794.5
836,Arapongas,BRA,-23.41000649,-51.43004968,91203.5
837,Paranagua,BRA,-25.52787556,-48.53445345,135071
838,Sao Jose dos Pinhais,BRA,-25.57002968,-49.18000615,472180
839,Guarapuava,BRA,-25.38001544,-51.48002079,123381.5
840,Rio Negro,BRA,-26.10002317,-49.79002059,44301.5
841,Apucarana,BRA,-23.54999795,-51.4700214,102577
842,Lapa,BRA,-25.76004393,-49.72999841,19934.5
843,Irati,BRA,-25.47003579,-50.65996749,41602
844,Castro,BRA,-24.79002562,-50.00998132,38417.5
845,Telemaco Borba,BRA,-24.32995034,-50.61999577,53793.5
846,Jacarezinho,BRA,-23.15994424,-49.97998316,33551
847,Concordia,BRA,-27.23003172,-52.03001306,46124.5
848,Blumenau,BRA,-26.9200248,-49.0899858,286326
849,Brusque,BRA,-27.12998615,-48.9300214,81163.5
850,Ararangua,BRA,-28.94000486,-49.49998661,42198.5
851,Jaragua do Sul,BRA,-26.47999998,-49.09998519,128803.5
852,Tubarao,BRA,-28.48003294,-49.02001591,79760
853,Laguna,BRA,-28.48003294,-48.77997888,32532
854,Joacaba,BRA,-27.17003538,-51.4999679,31196
855,Cacador,BRA,-26.77000812,-51.02002303,57155.5
856,Canoinhas,BRA,-26.17996662,-50.4000092,40180
857,Camocim,BRA,-2.89999225,-40.85002364,27794.5
858,Russas,BRA,-4.940022767,-37.97999211,33613.5
859,Sobral,BRA,-3.690021547,-40.35002832,148439.5
860,Iguatu,BRA,-6.359987774,-39.29998906,56638
861,Quixada,BRA,-4.969995098,-39.02000615,30723.5
862,Caninde,BRA,-4.35003294,-39.30998845,32085
863,Campo Maior,BRA,-4.820030091,-42.18001998,24089.5
864,Barras,BRA,-4.250039043,-42.29998682,11951.5
865,Rio Largo,BRA,-9.48000405,-35.83996769,110966
866,Palmeira dos Indios,BRA,-9.416597067,-36.61663863,41095
867,Santa Cruz Cabralia,BRA,-16.28000242,-39.0299797,9980.5
868,Paulo Afonso,BRA,-9.330659161,-38.26565943,85350
869,Brumado,BRA,-14.20999957,-41.67002527,29300
870,Jaguaquara,BRA,-13.5299894,-39.96999984,30554.5
871,Itapetinga,BRA,-15.24998777,-40.24998275,43224
872,Ubaitaba,BRA,-14.30001992,-39.33001306,27411.5
873,Cachoeiro de Itapemirim,BRA,-20.85000771,-41.12998071,174808.5
874,Barra Mansa,BRA,-22.56003253,-44.1699502,166719
875,Nova Iguacu,BRA,-22.74002155,-43.46996708,844583
876,Duque de Caxias,BRA,-22.76999388,-43.30997685,842890
877,Niteroi,BRA,-22.90001178,-43.09998967,993920
878,Cabo Frio,BRA,-22.88998655,-42.03997685,184980
879,Macae,BRA,-22.37999184,-41.78999211,133083
880,Miracema,BRA,-21.41002521,-42.19996708,22564.5
881,Apodi,BRA,-5.650005271,-37.80000309,8586
882,Santa Cruz,BRA,-6.219996319,-36.02998194,22003.5
883,Morrinhos,BRA,-17.73004311,-49.10998458,27841
884,Ceres,BRA,-15.30331785,-49.60519983,18658.5
885,Catalao,BRA,-18.18004148,-47.9500037,53646.5
886,Cristalina,BRA,-16.76999835,-47.61002446,25627.5
887,Trindade,BRA,-16.65000568,-49.49998661,93113
888,Ipora,BRA,-16.45001788,-51.12999048,23354
889,Inhumas,BRA,-16.35999754,-49.49998661,36122
890,Itaberai,BRA,-16.01996662,-49.80996769,18710.5
891,Santo Andre,BRA,-23.65283405,-46.52781661,662373
892,Pindamonhangaba,BRA,-22.91995888,-45.47002588,123985
893,Rio Claro,BRA,-22.40996417,-47.56002751,177710
894,Ourinhos,BRA,-22.97003335,-49.86998987,96994
895,Itanhaem,BRA,-24.17998533,-46.80002222,82722
896,Jaboticabal,BRA,-21.25003497,-48.32998051,60780.5
